,,T1332,T1333,T1605,T1721,T1801,T1802,T1803,T1808,T1812,T1925,T1928,T1963,T2002,T2269,T2282,T2413,T2432,T2501,T2502,T2503,T2531,T2768,T2801,T2802,T2871,T2914,T3086,T3099,T3101,T3103,T3289,T3382,T3401,T3402,T3405,T3407,T3436,T3659,T3861,T3863,T4004,T4005,T4021,T4042,T4043,T4061,T4063,T4151,T4183,T4188,T4208,T4324,T4452,T4502,T4503,T4506,T4507,T4519,T4523,T4543,T4568,T4578,T4631,T4689,T4704,T4751,T4755,T4901,T4902,T4911,T5019,T5020,T5101,T5108,T5201,T5202,T5214,T5232,T5233,T5301,T5332,T5333,T5401,T5406,T5411,T5541,T5631,T5703,T5706,T5707,T5711,T5713,T5714,T5801,T5802,T5803,T6103,T6113,T6301,T6302,T6305,T6326,T6361,T6367,T6471,T6472,T6473,T6479,T6501,T6503,T6504,T6506,T6645,T6674,T6701,T6702,T6703,T6724,T6752,T6753,T6758,T6762,T6770,T6841,T6857,T6861,T6902,T6952,T6954,T6971,T6976,T6981,T6988,T7003,T7004,T7011,T7012,T7013,T7201,T7202,T7203,T7205,T7211,T7261,T7267,T7269,T7270,T7272,T7731,T7733,T7735,T7751,T7752,T7762,T7832,T7911,T7912,T7951,T7974,T8001,T8002,T8015,T8031,T8035,T8053,T8058,T8233,T8252,T8253,T8267,T8304,T8306,T8308,T8309,T8316,T8331,T8354,T8355,T8411,T8591,T8601,T8604,T8628,T8630,T8697,T8725,T8750,T8766,T8795,T8801,T8802,T8804,T8830,T9001,T9005,T9007,T9008,T9009,T9020,T9021,T9022,T9064,T9101,T9104,T9107,T9202,T9301,T9432,T9433,T9501,T9502,T9503,T9531,T9532,T9602,T9613,T9735,T9766,T9983,T9984
2011/11/17,DAILY(D),239.08,,986.54,588.01,832.18,265.65,256.64,187.14,382.97,703.47,452.57,1635.55,645.8,1411.19,1589.93,294.38,2238.23,1180.27,1376.02,707.33,412.89,427.95,791.96,790.59,588.18,1231.26,527.89,680.11,776.56,390,,1668.56,860.69,482.88,780.58,341.23,582.12,,301.11,,1065.92,194.41,592.3,310.09,1037.48,1070.89,3077.89,766.16,873.44,312.15,1502.48,1937.49,1696.62,2135.28,467.01,713.76,786.09,332.82,2277.94,850.92,361.67,1680.45,885.63,194.66,1851.74,309.02,,1461.95,401.78,1209.41,1449.21,328.25,615.85,1289.64,2214.06,1246.51,2709.41,1758.42,1239.53,289.9,1098.93,660.52,1492.86,1016.08,992.86,3770.34,1991.03,,1510.53,2484.95,1599.53,1567.99,2008.99,1406.76,609.97,185.81,2356.02,342.89,1454.32,1742.31,1121.3,534.9,1081.52,1955.68,358.48,232.24,546.28,260.7,1701.97,562.74,941.01,576.67,1438.04,1529.11,1348.91,3403.31,484.52,352,566.36,6451.36,1217.61,990.68,451.28,621.5,717.63,4429.48,1711.92,335.68,10800.88,2733.12,539.4,1214.37,2275.73,992.75,401.83,2499.14,1661.27,1459.85,503.85,549.58,381.13,364.14,799.79,601.43,1672,1429.97,320.92,808.94,1398.68,178.29,2443.85,2135.41,481.19,339.4,947.36,885.32,1104.25,642.97,10010.46,520.65,303.79,957.33,775.45,3172.56,658.84,1071.48,921.14,449.81,1078.54,859.56,1253.24,234.69,229.15,1761.7,1390.2,396.06,1114.45,647.64,660.05,482.11,178.66,177.9,215.86,1092.04,,1072.69,611.6,1369.3,527.08,1048.87,1132.9,364.91,1383.21,1691.5,675.99,1377.26,2412,1012.64,4169,2647.46,6150.06,1097,1267.23,653,1198.48,2018.84,1451.39,693.36,664.38,289,1080.17,927.36,1343.81,1162.17,1177.21,426.2,2912.82,2037.12,11618.91,1241.02
2011/11/18,DAILY(D),240.83,,977.52,587.21,824.21,260.11,253.45,183.4,375.19,686.42,449.12,1615.91,640.96,1398.38,1576.79,301.96,2217.96,1180.27,1362.67,701.14,410.36,403.6,783.74,785.39,598.3,1208.64,529.49,674.74,776.56,410,,1659.76,841.56,483.71,779.11,335.86,564.66,,299.53,,1088.13,192.94,588.14,310.09,1020.81,1060.15,3069.53,753.61,884.89,303.43,1430.59,1936.65,1692.48,2108.96,464.68,711.18,771.12,330.85,2268.1,833.9,358.55,1682.04,871.11,195.49,1758.14,306.86,,1456.11,399.66,1211.17,1427.11,322.84,605.39,1271,2188.94,1246.51,2681.11,1742.79,1199.03,287.52,1078.82,651.67,1451.85,998.71,969.86,3615.14,1982.55,,1470.99,2435.58,1567.85,1552.19,1981.19,1365.63,595.23,179.05,2393.69,342.17,1455.83,1738.39,1097.37,541.54,1081.52,1915.41,354.76,233.05,545.5,266.7,1689.7,562.74,932.79,581.98,1430.29,1585.74,1323.3,3334.73,477.06,359.21,561.45,6691.62,1200.11,1025.71,441.77,617.21,724.46,4358.86,1663.01,338.75,10538.27,2704.26,539.4,1201.66,2323.56,975.02,397.85,2499.14,1636.96,1459.85,491.44,537.09,372.46,357.1,774.54,584.37,1632.71,1390.87,316.49,799,1382.72,149.17,2434.88,2125.89,479.67,337.03,937.54,882.16,1086.61,622.18,9959.04,509.72,303.11,935.09,764.83,3144.77,644.69,1054.26,934.71,449.01,1051.19,857.93,1259.32,230.43,225.8,1719.25,1351.96,392.93,1103.63,642.83,646.98,463.11,173.75,172.88,213.99,1074.85,,1048.76,595.51,1338.32,510.65,1027.22,1118.59,353.25,1348.26,1700.5,674.21,1375.41,2407.44,1010.74,4156.18,2643.44,6159.26,1080.48,1244.73,634.86,1189.46,2010.17,1427.08,683.57,657.05,292,1078.63,920.13,1331.78,1150.39,1168.4,419.65,2872.2,1983.16,11400.71,1225.17
2011/11/21,DAILY(D),240.83,,952.49,591.98,812.27,260.11,251.86,179.65,367.41,687.16,448.43,1626.16,647.18,1428.27,1589.93,309.14,1943.57,1188.58,1382.69,708.11,420.51,403.6,799.26,793.19,605.04,1215.1,529.49,680.11,761.33,400,,1696.57,837.74,483.71,785,338.93,546.33,,301.11,,1095.53,192.94,585.65,313.08,991.65,1070.89,3094.59,767.83,884.89,303.43,1459.34,1968.54,1718.99,2099.09,467.79,720.64,773.62,334.23,2254.48,841.84,353.61,1685.23,863.85,193.41,1751.4,294.46,,1462.79,401.78,1227.92,1390.29,312.71,608.38,1265.04,2181.77,1228.57,2720.02,1734.97,1207.13,281.98,1060.4,646.84,1402.63,972.66,955.29,3368.65,1965.61,,1423.54,2377.98,1575.77,1520.57,1989.13,1332.72,591.34,178.21,2356.02,337.86,1448.27,1714.84,1067.86,544.03,1048.75,1933.31,348.05,229.03,536.88,265.84,1669.24,561.15,899.92,557.21,1440.62,1666.64,1314.76,3326.15,469.61,366.43,549.99,6833.99,1166.04,1015.9,433.13,629.22,692,4347.82,1635.4,334.15,10318.02,2696.01,535.81,1177.66,2324.35,975.02,397.85,2475.78,1596.44,1485.02,476.84,526.16,362.87,356.31,766.12,554.51,1596.38,1359.76,303.18,779.89,1357.19,173.04,2466.27,2119.54,478.91,332.29,938.36,886.89,1083.67,625.64,9967.61,513.82,299.06,935.86,760.85,3113,648.55,1046.68,946.59,449.81,1059,862.84,1259.32,229.01,224.46,1662.65,1353.28,397.62,1110.84,650.04,653.52,450.7,172.35,172.88,215.86,1071.99,,1009.35,593.98,1310.28,508.41,1022.89,1116.8,341.58,1343.66,1718.49,684.89,1401.23,2457.59,1025.91,4156.18,2639.42,6159.26,1108.3,1207.24,590.81,1153.42,1975.51,1427.08,682.68,665.6,275,1071.72,929.76,1331.78,1162.17,1173.69,413.09,2860.01,1914.62,11464.35,1211.66
2011/11/22,DAILY(D),235.58,,978.53,593.57,808.29,255.37,249.47,183.4,364.29,696.06,456.71,1615.06,636.12,1436.81,1571.86,301.96,1881.93,1188.58,1384.36,711.98,420.51,403.6,786.48,787.99,606.72,1197.33,526.3,672.05,768.95,410,,1678.16,849.21,481.2,793.1,342.76,549.82,,305.86,,1102.93,199.59,578.16,319.04,999.98,1067.31,3061.18,757.79,888.7,308.52,1509.67,1924.07,1689.17,2066.19,461.26,708.6,748.66,328.87,2226.48,835.04,356.73,1675.66,878.37,194.16,1710.97,282.4,,1445.26,404.6,1215.58,1428.96,316.09,617.34,1277.71,2249.95,1228.57,2691.72,1719.34,1223.33,285.94,1045.32,654.08,1410.84,990.03,976.76,3441.69,1957.14,,1399.81,2377.98,1591.61,1515.83,2020.9,1324.49,606.87,174.83,2343.47,337.86,1433.15,1742.31,1060.69,558.98,1040.56,1918.99,350.29,233.05,543.15,270.13,1669.24,561.15,891.7,558.1,1422.54,1707.1,1323.3,3309.01,462.15,359.58,556.53,6869.58,1201.96,1024.31,435.72,621.5,682.6,4323.54,1640.92,337.98,10385.79,2700.14,533.11,1183.31,2341.6,966.16,393.88,2467.99,1564.03,1468.24,485.6,529.28,363.18,353.18,757.7,567.31,1627.52,1349.98,306.13,792.12,1357.98,207.41,2443.85,2097.33,487.26,330.72,923.63,877.43,1079.26,623.91,9727.63,515.87,302.44,945.06,766.82,3148.74,644.05,1057.7,924.54,440.96,1051.97,858.74,1259.32,229.72,225.13,1655.58,1363.17,400.76,1125.27,651.65,653.52,449.97,171.65,170.01,209.62,1067.69,,1021.31,600.87,1305.86,512.89,1034.15,1123.06,343.25,1353.78,1718.49,686.67,1390.16,2430.23,1020.22,4092.04,2595.23,5773.15,1106.56,1184.75,593.4,1126.39,1966.85,1404.51,688.91,659.5,281,1071.72,949.84,1327.77,1154.32,1169.28,408.09,2835.64,1841.81,11082.51,1197.68
2011/11/24,DAILY(D),225.07,,961.5,599.13,796.34,258.53,246.28,179.65,361.18,688.64,452.57,1588.58,632.66,1426.13,1557.08,290,1841.41,1171.96,1396.88,699.59,415.43,400.12,771.88,786.25,598.3,1168.24,511.94,655.02,753.72,390,,1650.95,826.26,465.3,779.85,336.63,527.13,,295.58,,1088.13,201.81,567.34,316.06,966.65,1027.91,3031.95,739.39,873.44,304.89,1437.78,1841.83,1683.37,2000.39,453.34,688.82,731.19,322.11,2183.34,820.29,343.47,1657.32,856.6,189.98,1642.83,270.45,,1422.73,397.55,1193.54,1395.81,308.66,615.85,1275.48,2253.54,1210.64,2744.78,1688.08,1199.03,278.81,1015.17,635.58,1369.82,946.6,960.66,3323.01,1902.07,,1352.36,2328.61,1559.93,1501.61,1989.13,1308.04,596,174.83,2234.67,326.36,1374.91,1683.45,1020.01,551.51,1007.78,1906.46,343.58,225.01,531.39,268.41,1628.33,539.63,871.15,539.52,1355.37,1678.78,1306.23,3223.28,447.25,355.61,561.45,6860.69,1225.9,1015.9,417.56,604.36,663.81,4244.09,1599.9,332.62,10038.47,2630.06,511.57,1177.66,2294.55,948.43,385.92,2444.64,1507.3,1434.68,479.76,529.28,361.5,347.7,740.86,554.51,1628.26,1362.43,299.48,760.01,1350.8,243.21,2345.2,2071.95,488.02,327.56,908.91,853.75,1052.79,610.91,9307.67,502.89,293.66,932.79,744.25,3065.36,626.05,1027.38,917.75,436.13,1028.52,853.01,1210.65,226.89,221.78,1620.2,1337.46,391.36,1092.81,634.01,646.98,440.47,164.65,160.68,202.76,1041.91,,1006.53,585.54,1291.84,504.68,1017.69,1106.07,339.92,1315.15,1740.98,681.33,1371.73,2402.88,1006.95,4053.56,2567.11,5653.65,1081.35,1154.75,570.08,1072.32,1966.85,1361.11,676.45,643.62,271,1064.81,949.03,1307.71,1122.91,1148.14,399.65,2815.32,1785.27,10991.59,1165.52
2011/11/25,DAILY(D),220.69,,960.5,594.36,796.34,259.32,250.27,175.91,359.62,684.94,452.57,1569.79,625.05,1411.19,1535.73,286.41,1870.11,1163.65,1381.02,694.94,409.51,400.12,760.02,775.85,594.92,1152.09,507.16,648.75,746.11,380,,1641.35,830.09,461.95,771.75,339.69,548.08,,294,,1095.53,200.33,564.85,316.06,970.82,1013.59,3031.95,740.23,881.07,304.16,1423.4,1828.41,1676.74,2033.29,450.7,680.22,727.03,319.85,2171.23,819.15,352.57,1646.15,856.6,188.48,1639.09,270.91,,1436.92,394.03,1198.83,1393.97,305.28,608.38,1266.53,2257.12,1219.61,2670.5,1688.08,1174.72,279.6,1023.54,641.21,1402.63,955.29,999,3350.4,1885.12,,1383.99,2328.61,1575.77,1520.57,1969.28,1316.27,596.78,178.21,2197,322.05,1369.62,1667.75,1024.8,543.2,1011.88,1894.82,348.05,226.62,532.96,267.56,1616.06,533.25,871.15,533.33,1355.37,1682.83,1331.84,3214.71,432.34,355.61,560.63,6593.73,1226.82,1004.69,418.43,593.21,683.46,4193.33,1607.79,339.51,9996.11,2642.42,507.98,1181.89,2312.58,948.43,385.92,2483.56,1499.2,1443.07,479.03,527.72,367.13,352.4,749.28,567.31,1646.79,1371.31,301.7,766.89,1387.51,264.22,2354.17,2113.2,494.85,321.24,906.45,852.18,1058.67,609.18,9573.36,498.1,292.31,920.51,741.59,3116.97,624.77,1006.02,905.87,432.11,1022.27,843.19,1216.74,226.89,220.44,1627.28,1343.39,389.01,1103.63,630.01,640.45,437.55,166.75,164.98,204.63,1052.66,,1026.94,598.57,1321.35,518.87,1032.41,1108.75,344.91,1324.35,1767.98,681.33,1360.66,2393.76,1006.95,4002.24,2538.99,5607.68,1071.79,1192.25,585.63,1108.36,1958.19,1333.33,674.67,632.63,282,1077.87,964.29,1323.75,1134.69,1148.14,400.34,2770.64,1802.4,10991.59,1157.13
2011/11/28,DAILY(D),220.69,,996.55,601.52,784.4,256.16,250.27,183.4,361.18,687.9,460.85,1599.68,622.29,1406.92,1534.09,285.21,1914.02,1180.27,1378.52,700.36,400.2,403.6,756.37,787.12,593.24,1145.62,519.92,653.23,753.72,400,,1650.95,856.86,470.32,779.85,341.23,574.26,,297.95,,1147.35,204.76,581.49,322.02,995.82,1038.66,3094.59,744.41,903.96,306.34,1452.15,1834.28,1659.35,2026.71,445.57,669.9,734.52,319.01,2185.61,816.88,352.05,1643.76,878.37,187.22,1672.03,281.6,,1456.94,398.96,1203.24,1451.05,314.74,615.85,1286.66,2285.83,1255.48,2776.61,1719.34,1190.93,296.23,1033.59,665.35,1460.05,990.03,1015.86,3450.82,1974.08,,1494.71,2427.35,1631.2,1579.06,1953.4,1349.17,612.3,187.5,2305.81,332.11,1424.83,1722.69,1060.69,562.31,1089.72,2007.6,362.96,231.44,553.33,278.71,1648.79,553.18,899.92,560.75,1371.73,1792.05,1374.52,3300.44,439.79,368.95,577.81,6709.41,1255.38,1056.53,444.36,621.5,709.94,4160.22,1644.08,344.11,10267.19,2720.75,549.27,1205.9,2419.23,992.75,389.9,2483.56,1564.03,1476.63,492.9,544.9,377.78,352.4,766.12,584.37,1715.01,1389.09,313.53,786.01,1391.5,236.29,2466.27,2119.54,506.24,333.08,908.91,860.07,1070.43,613.51,9830.48,508.35,301.09,932.79,750.23,3216.24,631.2,1030.14,912.66,436.94,1055.09,840.73,1228.9,231.14,225.8,1648.5,1372.4,387.45,1107.23,630.01,653.52,451.43,169.55,172.16,213.36,1068.41,,1038.2,636.13,1343.48,537.53,1039.34,1120.38,356.58,1350.1,1749.98,665.32,1345.91,2389.2,1001.26,3963.76,2486.76,5506.56,1067.44,1252.23,621.91,1171.44,1958.19,1336.81,670.22,636.29,280,1064.81,908.89,1311.72,1122.91,1136.68,399.47,2815.32,1819.53,11082.51,1159.93
2011/11/29,DAILY(D),224.19,,1011.58,610.26,792.36,256.95,247.87,183.4,362.74,682.71,461.54,1650.07,631.28,1406.92,1552.15,285.61,1949.48,1196.89,1411.07,708.88,403.59,417.52,763.67,788.86,601.67,1142.39,532.68,662.19,768.95,410,,1680.56,883.64,476.18,804.15,351.96,566.41,,301.11,,1154.75,206.24,601.45,327.98,1058.31,1074.47,3182.29,755.28,938.28,319.4,1509.67,1849.38,1667.63,2059.61,453.65,683.66,739.51,322.95,2217.4,850.92,356.99,1662.9,943.71,192.57,1719.95,285.13,,1536.22,408.12,1236.73,1474.99,323.52,624.82,1291.88,2375.54,1300.32,2847.35,1727.16,1215.23,304.15,1050.34,675.81,1509.27,1024.76,1072.6,3532.98,2105.4,,1518.44,2517.86,1670.79,1631.22,2056.63,1423.21,636.36,191.72,2443.9,343.61,1460.37,1797.25,1079.03,575.6,1122.49,2038.92,370.41,239.48,575.28,283.85,1738.79,579.48,924.57,581.09,1415.65,1796.09,1391.6,3420.45,462.15,383.02,594.18,6851.79,1282.09,1088.76,465.98,630.07,735.57,4279.4,1696.14,357.14,10665.34,2832.05,575.3,1245.44,2470.21,992.75,401.83,2538.06,1596.44,1501.8,506.05,554.27,384.78,362.58,782.95,597.17,1775.81,1428.19,326.1,804.36,1426.6,239.39,2564.92,2167.14,522.17,349.66,873.73,883.74,1093.96,636.04,10113.31,522.02,313.91,965.77,780.1,3319.48,651.12,1066.66,922.84,449.01,1063.69,851.38,1241.07,234.69,227.81,1669.73,1391.51,386.67,1118.05,629.2,660.05,463.11,176.56,176.46,218.98,1092.76,,1051.58,646.86,1364.14,552.46,1054.93,1136.47,376.57,1376.77,1749.98,659.98,1323.79,2370.96,1001.26,3980.87,2510.87,5543.33,1090.91,1327.22,642.64,1243.53,1984.18,1347.22,676.45,626.52,280,1071.72,900.06,1315.73,1130.76,1148.14,406.54,2843.76,1867.51,11291.61,1184.63
2011/11/30,DAILY(D),225.94,,1009.57,613.44,784.4,251.42,247.87,183.4,356.51,679.01,458.78,1613.35,633.35,1417.59,1571.86,302.76,1990,1205.21,1416.07,722.83,408.66,414.04,769.15,794.92,603.35,1177.94,534.27,664.88,784.17,410,,1702.17,883.64,477.02,798.99,351.96,550.7,,300.32,,1147.35,212.9,592.3,329.47,1066.65,1063.73,3178.12,753.61,930.66,317.23,1531.23,1840.99,1670.12,2069.48,456.6,677.64,743.67,328.59,2242.37,838.44,356.99,1676.46,921.93,201.26,1740.17,285.7,,1523.7,401.78,1249.08,1482.36,324.87,629.3,1306.04,2310.95,1300.32,2723.56,1711.53,1190.93,303.36,1030.24,662.93,1501.06,1042.13,1064.93,3496.46,2122.35,,1534.25,2468.49,1670.79,1604.35,1997.07,1414.99,637.13,195.94,2389.5,338.58,1433.15,1785.48,1057.5,568.95,1126.59,1985.22,370.41,239.48,581.55,289.85,1730.61,567.52,916.35,565.17,1377.76,1771.82,1391.6,3429.02,462.15,381.58,595,6860.69,1263.67,1071.95,454.74,612.07,715.92,4286.02,1696.14,361.74,10394.26,2786.71,560.94,1256.73,2438.84,1028.21,393.88,2475.78,1572.13,1476.63,503.85,552.7,381.74,362.58,774.54,584.37,1771.36,1429.08,321.66,799.77,1413.04,244.64,2542.5,2170.31,517.62,345.71,903.18,880.58,1093.96,631.71,9941.89,521.33,311.21,968.84,784.75,3248.01,647.27,1068.73,919.45,443.37,1075.41,857.93,1241.07,232.56,227.14,1634.35,1377.01,389.8,1128.87,633.21,653.52,463.11,176.56,177.9,220.85,1077,,1045.95,637.66,1351.6,547.98,1054.93,1128.43,366.58,1371.25,1749.98,658.2,1336.7,2366.4,1014.53,4015.07,2559.08,5644.45,1062.23,1267.23,619.32,1171.44,2010.17,1354.17,672,616.75,284,1117.05,918.52,1323.75,1154.32,1155.18,407.06,2799.07,1958.31,11200.7,1186.96
2011/12/01,DAILY(D),226.82,,1037.62,627.74,792.36,254.58,249.47,190.88,358.07,679.75,464.3,1678.26,636.12,1411.19,1573.51,291.19,1967.21,1205.21,1418.58,729.8,415.43,431.43,776.45,781.05,605.04,1135.93,540.65,674.74,791.79,420,,1669.36,910.42,486.22,819.61,352.73,559.42,,302.7,,1169.55,220.29,625.58,338.42,1083.31,1088.8,3253.29,760.3,987.87,333.92,1581.55,1908.96,1656.03,2023.42,454.74,676.78,749.49,331.41,2218.91,857.73,364.01,1650.14,958.23,208.86,1775.36,289.57,,1559.58,414.47,1244.67,1537.6,332.3,642.76,1304.55,2379.13,1345.16,2804.91,1758.42,1207.13,312.07,1038.62,683.85,1607.7,1120.29,1159.23,3697.3,2181.66,,1589.61,2583.69,1734.14,1670.73,2060.6,1464.35,649.55,201.01,2531.78,351.52,1536.76,1848.26,1134.85,585.56,1171.65,2066.67,381.59,247.51,608.98,301.86,1767.43,597.02,941.01,610.28,1477.65,1808.23,1425.75,3531.9,491.97,388.43,607.28,6931.87,1297.74,1069.15,476.35,628.36,750.95,4312.51,1707.98,362.51,11063.49,2873.27,596.84,1263.79,2532.94,1072.53,397.85,2530.28,1726.1,1535.36,511.89,560.51,390.56,369.63,799.79,609.97,1841.8,1455.74,327.58,805.12,1419.42,250.37,2645.64,2195.7,529,359.13,874.55,891.63,1104.25,652.5,9839.05,541.83,325.39,1000.29,817.28,3379.04,669.12,1119.03,931.32,448.2,1116.06,856.29,1271.49,239.65,230.49,1705.1,1417.88,384.32,1110.84,627.6,666.59,484.3,183.56,182.92,230.83,1131.43,,1076.21,643.79,1389.96,567.39,1072.26,1164.19,371.57,1406.2,1754.48,663.54,1355.13,2402.88,1016.43,4010.8,2543.01,5589.3,1073.53,1357.21,671.14,1234.52,2027.5,1392.36,669.33,606.37,284,1125.5,920.13,1359.86,1166.1,1154.3,414.99,2807.2,1934.33,11446.17,1127.31
2011/12/02,DAILY(D),226.82,,1035.62,645.22,812.27,261.7,255.05,194.62,373.63,689.38,467.75,1695.34,640.26,1413.32,1603.07,290.39,2126.78,1221.83,1438.6,732.12,418.82,427.95,781.92,787.99,616.83,1135.93,551.81,681.01,776.56,430,,1707.77,910.42,486.22,821.09,355.8,565.53,,302.7,,1176.96,225.46,628.9,338.42,1058.31,1103.13,3282.52,759.47,991.68,336.1,1588.74,1933.3,1675.91,2039.87,462.51,678.5,749.49,342.68,2266.59,864.54,368.95,1667.69,965.48,211.28,1778.36,295.14,,1580.44,416.58,1244.67,1533.92,334.33,648.73,1321.69,2407.84,1336.19,2794.3,1774.05,1223.33,308.91,1033.59,688.68,1615.9,1120.29,1164.6,3679.05,2202.84,,1589.61,2550.77,1749.98,1677.06,2068.54,1521.93,656.53,200.17,2569.45,349.36,1547.34,1860.04,1126.08,583.07,1188.04,2092.63,386.8,247.51,609.77,300.14,1783.8,597.81,949.23,632.39,1476.79,1832.5,1417.21,3574.76,484.52,390.23,599.91,6860.69,1284.85,1069.15,475.49,645.5,750.09,4325.75,1734.01,364.04,11148.2,2819.68,595.04,1241.2,2536.86,1054.8,393.88,2553.63,1734.21,1577.31,517.73,560.51,394.67,375.89,799.79,609.97,1838.09,1459.3,322.4,808.18,1398.68,254.67,2739.8,2179.83,519.9,362.29,895.82,897.94,1107.19,646.44,9633.35,543.2,327.41,1002.59,818.61,3410.8,676.83,1125.92,939.8,457.05,1119.96,862.84,1283.66,239.65,230.49,1747.55,1426.45,382.75,1121.66,626.8,666.59,487.22,179.36,182.92,232.08,1127.13,,1084.66,652.99,1409.14,568.14,1077.45,1171.35,376.57,1411.72,1754.48,672.44,1356.98,2434.79,1031.6,4062.11,2559.08,5699.61,1070.05,1357.21,697.05,1243.53,1992.84,1414.93,685.35,622.86,283,1130.11,917.72,1371.89,1166.1,1158.71,420.16,2843.76,2010.57,11355.25,1120.78
2011/12/05,DAILY(D),228.57,,1051.64,646.81,816.25,264.86,256.64,198.37,376.75,699.02,469.13,1686.8,647.18,1428.27,1627.71,280.82,2126.78,1250.92,1414.4,736.77,420.51,434.91,791.04,794.92,618.52,1177.94,562.98,697.14,807.01,440,,1715.77,929.54,481.2,821.09,361.16,575.13,,307.44,,1199.16,226.2,634.73,342.89,1066.65,1117.45,3257.47,772.85,991.68,336.1,1538.42,1960.99,1670.94,2082.64,467.01,706.02,768.63,350.29,2304.43,864.54,381.17,1693.21,972.74,210.53,1784.35,299.24,,1567.93,411.65,1256.13,1533.92,332.98,647.24,1313.49,2407.84,1363.09,2808.45,1813.12,1223.33,311.28,1045.32,702.36,1640.51,1146.34,1169.97,3742.95,2198.6,,1621.25,2575.46,1742.06,1647.02,2036.78,1587.75,654.2,205.23,2548.52,354.39,1536.76,1820.8,1118.9,573.1,1179.84,2097.1,392.02,250.73,607.41,290.71,1771.52,597.81,945.12,621.78,1475.93,1820.36,1442.82,3617.62,491.97,390.95,595,6753.9,1286.69,1027.11,485,635.22,756.07,4283.82,1751.37,367.87,11029.6,2832.05,609.4,1234.14,2521.18,1072.53,393.88,2553.63,1742.31,1594.09,518.46,557.39,405.17,376.67,799.79,614.23,1824.01,1461.97,331.28,808.18,1432.19,260.4,2771.19,2186.18,524.45,359.13,929.36,913.72,1113.07,654.24,9641.92,543.2,326.06,1015.63,812.63,3410.8,671.05,1123.16,965.25,465.1,1127.78,866.93,1289.74,244.61,235.18,1754.63,1458.09,389.01,1146.91,645.23,686.19,487.22,182.16,187.94,234.58,1132.14,,1084.66,661.42,1398.08,583.07,1076.59,1185.65,383.24,1408.04,1763.48,672.44,1355.13,2439.35,1031.6,4015.07,2571.13,5773.15,1056.14,1372.21,694.46,1252.54,1958.19,1428.82,680.9,616.75,282,1129.34,927.36,1371.89,1173.95,1173.69,422.58,2872.2,2013.14,11864.38,1138.03
2011/12/06,DAILY(D),223.32,,1063.66,647.6,808.29,264.07,252.66,190.88,373.63,688.64,464.99,1669.72,634.04,1289.5,1568.58,269.25,2068.52,1242.61,1416.07,730.58,411.2,431.43,789.22,785.39,613.46,1182.79,556.6,686.38,799.4,420,,1722.18,902.77,477.02,815.2,353.49,548.95,,301.9,,1184.36,217.33,628.9,326.49,1033.31,1092.38,3190.65,766.16,968.8,328.12,1495.29,1938.33,1657.69,2079.35,467.01,690.54,758.64,345.22,2285.51,870.21,379.87,1678.06,965.48,208.03,1743.92,282.51,,1531.21,406.01,1257.01,1519.19,324.87,623.32,1290.38,2357.6,1354.12,2727.09,1789.68,1231.43,300.19,1021.87,691.09,1591.29,1111.61,1121.67,3633.4,2177.42,,1565.89,2435.58,1710.38,1616.99,1965.31,1538.39,641.79,195.94,2435.53,349.36,1495.16,1805.1,1090.99,563.14,1138.88,2055.03,384.57,245.1,584.69,289,1738.79,581.07,924.57,601.44,1419.96,1771.82,1459.9,3557.61,484.52,379.77,586,6753.9,1262.74,992.08,465.11,625.79,729.59,4215.4,1725.33,361.74,10902.54,2803.19,571.71,1191.78,2493.73,1072.53,385.92,2553.63,1709.89,1552.14,510.43,549.58,396.5,364.93,791.37,605.7,1825.49,1458.41,320.92,784.48,1417.83,284.03,2668.06,2186.18,513.07,353.61,903.18,880.58,1102.78,620.44,9479.08,535.68,319.31,997.22,796.7,3331.39,654.98,1110.76,956.77,452.23,1120.74,867.75,1277.57,243.9,230.49,1726.33,1458.09,385.1,1139.69,633.21,673.12,476.99,179.36,184.35,232.08,1094.91,,1034.69,642.26,1343.48,574.86,1060.13,1166.88,376.57,1386.89,1749.98,665.32,1340.38,2398.32,1008.85,4002.24,2563.09,5736.38,1057.88,1334.72,671.14,1234.52,1940.86,1397.57,680.01,614.31,277,1110.9,911.3,1367.88,1162.17,1158.71,418.44,2872.2,1948.03,11773.46,1109.6
