,,T1332,T1333,T1605,T1721,T1801,T1802,T1803,T1808,T1812,T1925,T1928,T1963,T2002,T2269,T2282,T2413,T2432,T2501,T2502,T2503,T2531,T2768,T2801,T2802,T2871,T2914,T3086,T3099,T3101,T3103,T3289,T3382,T3401,T3402,T3405,T3407,T3436,T3659,T3861,T3863,T4004,T4005,T4021,T4042,T4043,T4061,T4063,T4151,T4183,T4188,T4208,T4324,T4452,T4502,T4503,T4506,T4507,T4519,T4523,T4543,T4568,T4578,T4631,T4689,T4704,T4751,T4755,T4901,T4902,T4911,T5019,T5020,T5101,T5108,T5201,T5202,T5214,T5232,T5233,T5301,T5332,T5333,T5401,T5406,T5411,T5541,T5631,T5703,T5706,T5707,T5711,T5713,T5714,T5801,T5802,T5803,T6098,T6103,T6113,T6178,T6301,T6302,T6305,T6326,T6361,T6367,T6471,T6472,T6473,T6479,T6501,T6503,T6504,T6506,T6645,T6674,T6701,T6702,T6703,T6724,T6752,T6753,T6758,T6762,T6770,T6841,T6857,T6861,T6902,T6952,T6954,T6971,T6976,T6981,T6988,T7003,T7004,T7011,T7012,T7013,T7186,T7201,T7202,T7203,T7205,T7211,T7261,T7267,T7269,T7270,T7272,T7731,T7733,T7735,T7751,T7752,T7762,T7832,T7911,T7912,T7951,T7974,T8001,T8002,T8015,T8031,T8035,T8053,T8058,T8233,T8252,T8253,T8267,T8304,T8306,T8308,T8309,T8316,T8331,T8354,T8355,T8411,T8591,T8601,T8604,T8628,T8630,T8697,T8725,T8750,T8766,T8795,T8801,T8802,T8804,T8830,T9001,T9005,T9007,T9008,T9009,T9020,T9021,T9022,T9064,T9101,T9104,T9107,T9202,T9301,T9432,T9433,T9501,T9502,T9503,T9531,T9532,T9602,T9613,T9735,T9766,T9983,T9984
2015/08/07,DAILY(D),381.83,1776.71,1121.87,1481.79,3275.95,829.52,949.83,1265.35,1143.56,2602.82,1476.39,1836.52,1616.5,9336.39,5171.23,1425.19,2143.75,2185.91,3809.02,1569.98,863.45,1058.14,3983.53,2525.16,1510.95,3366.43,1925.64,2006.61,1576.98,600,819.26,4971.58,1757.63,898.13,1276.77,839.99,1040.31,829.83,496.38,1740.87,1254.8,523.29,2698.98,1009.5,960.54,2194.92,6700.4,1820.43,1814.98,622.78,1861.81,5979.57,5692.62,4750.97,1630.53,1372.55,4710.65,1464.07,7246.5,1695.31,770.36,4028.96,2471.49,499.31,3854.88,660.31,1891.34,4424.35,1086.74,3051.55,1774.86,383.95,2050.29,3791.19,3221.38,1074.4,2500.2,4089.33,3596.83,310.08,3896.22,2717.9,2454.25,1781.18,1925,3345.77,1953.84,1613.57,2566.07,3199.69,3613.68,2807.55,4972.68,1842.29,1565.21,600.73,1235.81,5013.39,970.83,,1916.27,2596.96,1802.39,1854.33,2266.87,8182.9,1290.54,646.53,1728.2,1713.98,3407.52,1131.86,2360.56,1397.42,4443.25,2138.3,3643.82,5666.44,1950.02,1744.27,1237.47,1537.16,3210.85,2480.5,3476.77,1269.43,961.05,15193.02,5171.15,2109.22,19490.29,5663.99,1480.64,5321.41,7495,1944.84,557.06,5318.14,4579.83,3893.75,,968.24,1431,1329.27,1328.6,921.02,2112.9,3577.42,4192.53,3571.33,2226.61,1339.52,1144.46,2983.1,3001.4,997.06,691.82,2515.38,1876.7,2281,2708.88,20619.53,1254.79,547.48,2477.09,1248.88,5535.76,1056.8,1882.99,2029.83,1338.7,2148.85,1689.06,3330.02,693.01,524.75,4516.25,4133.06,853.89,2667.75,1252.22,1978.16,1419.46,706.03,676.38,795.26,3645.06,1762.69,3103.49,2016.96,4221.5,1539.18,3282.96,2603.56,1475.35,4183.05,2727.22,1699.98,2369.71,4778.43,3041.36,11140.34,7857.56,20911.09,2489.11,2827.68,1037.78,2695.61,3572.7,2917.97,1963.09,2550.89,885,1652.97,1385.88,2997.11,2182.73,2873.28,1093.68,7380.73,2355.27,53440.7,3535.16
2015/08/10,DAILY(D),395.5,1773.97,1105.92,1491.1,3418.57,865.44,984.48,1223.6,1173.18,2639.58,1459.65,1818.78,1630.75,9309.42,5152.14,1457.51,2190.53,2212.84,3873.12,1572.98,855.44,1050.58,4050,2571.38,1536.31,3430.57,1960.24,2063.05,1543.6,640,816.69,5081.83,1769.87,951.11,1263.63,832.11,1106.75,844.64,500.7,1781.33,1262.85,503.29,2633.85,1007.88,956.1,2218.78,6683.56,1837.72,1806.86,607.23,1877.72,6101.25,5928.28,4837.69,1662.82,1381.6,4710.65,1494.73,7339.9,1692.95,785.96,4109.75,2463.43,490.55,3925.96,657.93,1893.28,4443.1,1082.96,3153.7,1784.45,385.08,2122.35,3705.58,3241.89,1056.04,2452.72,4205.93,3588.25,307.51,3851.89,2633.23,2443.15,1781.18,1858.93,3345.77,1984.99,1574.21,2381.59,3305.17,3605.26,2752.65,5137.17,1850.86,1553.27,596.27,1253.09,4841.88,952.91,,1892.01,2542.6,1776.34,1830.54,2245.11,8026.61,1270.03,636.37,1700.89,1657.96,3407.08,1132.7,2364.9,1378.98,4402.53,2159.94,3617.16,5687.07,1934.61,1728.52,1235.34,1546.15,3220.44,2462.66,3476.77,1349.21,959.26,14980.03,5093.27,2168.69,19131.57,5596.15,1496.34,5307.96,7345.33,1944.84,557.06,5296.86,4545.07,3858.27,,968.24,1436.81,1333.52,1319.39,930.62,2103.46,3554.76,4202.1,3550.86,2252.02,1348.83,1171.91,3060.88,2975.85,984.06,695.18,2567.07,1878.43,2305.96,2743.57,21793.36,1235.21,549.24,2462.25,1244.35,5464.88,1040.68,1887.63,2056.44,1366.22,2131.43,1719.46,3322.93,688.75,529.4,4527.05,4161.61,857.24,2667.75,1264.88,1974.47,1421.37,707.84,679.16,791,3649.89,1770.92,3231.9,2044.49,4278.65,1557.72,3301.28,2604.92,1456.54,4200.44,2783.35,1779.96,2407.62,4919.94,3138.22,11285.31,8082.31,21334.54,2543.19,2835.57,1040.47,2723.59,3624.8,2903.64,1990.67,2661.81,830,1678.18,1391.22,3027.06,2226.35,2891.7,1097.35,7413.27,2307.07,53289.89,3634.52
2015/08/11,DAILY(D),381.83,1768.5,1116.41,1480.94,3401.79,867.95,982.79,1231.95,1151.79,2712.69,1534.78,1875.63,1604.02,8886.87,5034.1,1442.33,2205.83,2239.77,3848.37,1570.84,850.1,1061.92,3988.28,2524.71,1494.64,3387.21,1895.26,1986.26,1568.64,650,835.5,5000.87,1782.1,959.06,1280.06,839.16,1202.04,838.22,494.65,1752.43,1270.89,508.09,2619.57,1025.76,964.99,2258.54,6672.04,1832.26,1794.68,612.22,1909.55,6205.55,5780.77,4842.22,1649.65,1375.26,4565.98,1488.6,7277.35,1678.8,778.75,4110.61,2471.49,494.93,3905.06,660.31,1860.34,4446.22,1085.98,3000.96,1837.22,390.52,2067.49,3655.98,3266.52,1065.22,2460.64,4205.93,3528.15,309.22,3741.93,2603.59,2501.2,1808.58,1915.27,3391.6,2056.2,1621.44,2389.97,3331.54,3731.61,2859.88,5208.87,1867.99,1553.68,605.2,1227.96,4894.65,963.82,,1926.96,2584.42,1768.53,1854.33,2262.52,7964.28,1283.44,638.91,1696.75,1656.15,3367.21,1142.84,2403.95,1419.56,4425.15,2190.24,3608.27,5798.28,1934.61,1711.2,1251.53,1582.1,3312.99,2465.63,3499.32,1391.76,978.05,15119.58,5064.8,2146.92,19065.14,5620.5,1518.51,5406.56,7275.55,1973.16,552.8,5315.69,4631.97,3884.88,,962.99,1422.29,1329.92,1321.06,954.2,2100.88,3556.38,4149.68,3555.5,2245.46,1366.61,1169.52,3015.12,2978.81,974.83,702.74,2597.74,1855.94,2289.32,2707.05,21868.66,1237.95,557.18,2467.19,1244.72,5499.49,1030.8,1895.36,2042.25,1336.98,2128.12,1698.9,3308.76,690.69,524.9,4515.48,4146.97,848.88,2667.75,1256.44,1975.2,1427.11,707.84,681.79,793.13,3562.29,1764.75,3155.93,2069.59,4202.45,1562.56,3315.58,2585.32,1473.64,4291.63,2764.64,1785.54,2373.5,4853.9,3126.59,11199.23,7905.84,21277.45,2475.93,2859.27,1037.78,2723.59,3575.44,2898.26,1969.48,2631.49,834,1644.7,1326.32,2995.82,2229.74,2859.47,1095.51,7320.03,2356.18,52356.8,3658.89
2015/08/12,DAILY(D),380.01,1746.6,1080.74,1476.7,3439.54,870.46,981.1,1236.51,1151.79,2676.34,1545.68,1849.25,1563.92,8707.07,5134.78,1441.35,2118.56,2253.23,3841.29,1564.4,833.19,1027.91,3874.33,2453.1,1427.61,3339.19,1817.63,1887.27,1526.92,700,813.27,4978.47,1753.56,956.85,1271.84,835.84,1173.19,784.91,488.6,1738.39,1246.76,502.49,2543.73,998.13,951.65,2218.78,6610.88,1844.1,1770.32,596.75,1877.72,5901.35,5566.7,4864.09,1642.43,1358.07,4575.03,1454.87,7209.66,1650.51,778.16,4048.5,2479.54,490.55,3838.16,642.46,1802.2,4418.1,1070.88,2842.01,1781.25,385.08,2046.2,3619.17,3250.1,1056.04,2417.12,4180.95,3536.74,300.66,3610.7,2529.09,2411.56,1698.97,1780.29,3364.1,1976.09,1566.34,2322.88,3173.32,3622.11,2766.38,5014.86,1850.86,1530.61,584.67,1227.96,4701.15,945.9,,1871.03,2542.6,1719.04,1872.83,2258.17,7735.43,1251.89,623.68,1642.95,1644.4,3334.71,1133.13,2416.97,1389.12,4379.91,2164.27,3634.93,5711.28,1919.19,1700.96,1214.46,1573.11,3206.05,2412.09,3377.57,1373.14,945.84,14889.45,4996.97,2106.71,18591.28,5517.87,1491.72,5210.86,7093.93,1954.28,550.25,5270.67,4588.52,3822.79,,942.82,1372.53,1307.82,1287.57,927.13,2074.27,3478.28,4053.96,3544.68,2129.09,1358.15,1177.87,2818.39,2969.92,977.35,715.35,2614.39,1840.37,2267.68,2646.79,21545.31,1196.05,553.44,2439.99,1237.16,5270.38,1011.02,1858.62,1994.34,1333.54,2131.43,1678.78,3308.76,681.32,514.4,4465.37,4062.04,842.2,2675.58,1255.6,1938.27,1413.34,693.05,672.83,780.35,3487.14,1740.07,3170.97,2014.93,4235.79,1523.06,3306.64,2605.83,1466.8,4265.78,2755.29,1776.24,2335.58,4835.03,3021.99,11162.99,7819.81,21115.68,2418.67,2827.68,1027.03,2695.61,3558.08,2892.89,2000.47,2641.86,853,1633.13,1350.14,2960.74,2223.81,2864.07,1077.16,7126.49,2343.45,50895.9,3672.74
2015/08/13,DAILY(D),382.74,1759.37,1092.49,1499.58,3510.85,878.81,1008.99,1244.1,1161.66,2628.67,1544.9,1907.92,1601.35,9066.68,5268.44,1485.9,2109.57,2284.65,3860.75,1565.69,842.98,1035.47,3964.54,2489.36,1476.53,3307.3,1851.38,1939.08,1568.64,690,802.15,5037.04,1729.09,974.07,1280.88,861.98,1195.04,805.64,491.19,1743.34,1246.76,498.49,2619.57,1003,964.99,2234.68,6559.47,1958.78,1786.56,591.99,1909.55,5936.12,5637.75,4902.55,1645.4,1386.12,4665.44,1528.46,7372.46,1681.16,787.44,4046.33,2495.64,489.67,4038.85,634.13,1805.59,4447.56,1073.15,2897.85,1799.64,383.04,2066.67,3582.77,3299.35,1083.59,2425.03,4239.25,3614,299.8,3617.79,2512.15,2412.42,1698.97,1789.61,3281.6,1976.09,1558.47,2339.66,3138.15,3655.8,2798.11,5086.56,1833.72,1537.2,597.16,1213.83,4793.5,959.14,,1890.77,2571.87,1735.53,1864.46,2288.62,7767.99,1291.33,627.91,1670.27,1651.63,3300.04,1166.92,2416.97,1414.95,4343.71,2142.62,3643.82,5719.35,1926.9,1703.32,1212.75,1573.11,3228.59,2474.55,3413.64,1383.78,955.68,14940.86,5015.39,2088.28,18724.14,5570.93,1536.06,5255.68,7273.87,1944.84,540.88,5386.89,4605.9,3805.05,,943.22,1368.8,1300.28,1272.51,906.18,2069.54,3486.38,4077.66,3540.43,2126.63,1375.93,1180.26,2914.47,2989.18,976.93,743.09,2547.8,1840.37,2273.51,2726.23,21443.43,1196.44,562.53,2472.14,1247.75,5435.21,998.94,1878.73,2019.18,1364.5,2181.2,1708.73,3280.42,670.63,501.96,4415.26,3966.12,837.18,2671.67,1255.6,1921.28,1391.53,693.43,659.15,785.32,3515.67,1744.18,3280.87,1978.09,4277.06,1526.29,3324.51,2604.47,1453.98,4291.63,2759.96,1768.8,2341.27,4792.58,2981.31,11122.22,7966.42,21201.32,2412.31,2875.07,1035.09,2723.59,3564.47,2964.54,1992.07,2627.1,893,1675.7,1381.77,2991.97,2224.23,2877.89,1090.01,7193.35,2382.55,52319.1,3578.63
2015/08/14,DAILY(D),381.83,1755.72,1072.77,1439.42,3515.04,879.65,1009.83,1228.92,1166.6,2609.69,1540.23,1909.74,1593.33,9017.23,5204.21,1490.8,2114.07,2302.61,3839.53,1566.55,826.06,1031.69,3936.05,2493.89,1431.24,3329.88,1867.41,1952.96,1568.64,670,804.72,5031.87,1672,973.63,1274.31,857.83,1158.32,962.62,510.22,1813.54,1230.67,502.49,2589.24,993.25,947.2,2238.66,6498.3,1934.21,1794.68,592.55,1885.68,5996.96,5641.35,4901.04,1647.95,1387.93,4620.23,1517.73,7348.47,1692.95,778.31,4014.19,2487.59,488.8,3992.86,642.46,1784.28,4551.14,1070.12,2960.38,1774.86,376.32,2074.04,3567.57,3397.83,1074.4,2421.08,4305.87,3519.57,290.38,3600.06,2477.44,2360.34,1680.7,1732.46,3244.94,1953.84,1558.47,2331.27,3138.15,3613.68,2765.52,5052.82,1842.29,1533.08,600.73,1234.24,4643.98,921.74,,1881.73,2521.69,1713.83,1793.54,2301.67,7633.09,1333.14,610.99,1642.12,1617.3,3293.11,1158.05,2403.95,1393.73,4325.61,2146.95,3599.38,5656.57,1911.49,1686,1191.45,1564.13,3228.59,2465.63,3382.07,1379.35,958.37,14962.9,5007.02,2094.14,18445.14,5565.71,1552.68,5420.01,7386.53,1925.96,536.62,5259.21,4553.76,3760.7,,939.19,1355.53,1300.94,1262.46,919.27,2055.81,3398.57,4056.24,3600.31,2099.59,1408.95,1167.13,2914.47,2974.37,967.28,761.59,2536.41,1826.54,2256.03,2743.57,21283.96,1194.09,556.95,2445.76,1231.49,5280.27,994.54,1852.82,2028.05,1360.2,2143.04,1708.73,3273.34,669.31,501.06,4427.59,3967.59,831.34,2648.2,1255.6,1898.38,1389.24,686.34,655.83,777.51,3502.81,1735.95,3255.81,1960.68,4270.71,1483.97,3408.95,2661.91,1500.99,4364.96,2736.57,1753.92,2322.31,4740.69,2981.31,11172.05,7955.89,21158.5,2337.32,2859.27,1010.9,2704.94,3589.15,2903.64,1964.89,2622.71,883,1665.37,1399.02,2991.55,2223.81,2896.3,1086.34,7181.91,2397.1,51828.99,3627.36
2015/08/17,DAILY(D),388.21,1757.55,1065.63,1396.22,3552.79,892.18,1027.58,1231.95,1183.05,2666.24,1547.62,1868.35,1616.5,9237.49,5225.05,1503.04,2153.65,2307.1,3853.67,1575.13,837.64,1031.69,4135.46,2510.2,1469.28,3383.63,1867.41,1960.36,1585.32,670,796.17,5043.93,1753.56,990.85,1291.56,864.05,1139.97,955.22,513.68,1799.5,1238.72,508.89,2642.77,1003,924.97,2282.4,6599.35,2005.2,1766.26,600.88,1909.55,6031.72,5607.17,4919.14,1650.93,1386.12,4764.9,1542.26,7461.57,1700.02,786.85,4058.93,2407.08,487.92,3913.42,656.74,1793.48,4654.72,1066.35,2915.04,1762.86,376.17,2110.07,3605.17,3451.18,1101.95,2421.08,4355.85,3562.49,292.95,3724.2,2498.6,2369.73,1689.83,1738.13,3336.6,1931.58,1558.47,2339.66,3155.74,3638.95,2794.68,5095,1825.15,1546.68,608.77,1246.8,4674.76,927.98,,1863.63,2500.78,1706.01,1824.38,2275.57,7590.3,1332.35,613.52,1641.3,1590.19,3284.87,1139.04,2412.63,1390.97,4357.28,2181.58,3634.93,5649.4,1896.07,1676.55,1205.93,1564.13,3186.87,2465.63,3404.62,1389.1,965.52,15024.1,5079.04,2123.46,18511.56,5643.99,1565.61,5355.77,7407.56,1916.52,540.03,5264.12,4562.45,3760.7,,937.58,1343.92,1298.81,1271.67,907.05,2042.5,3407.07,4104.1,3635.07,2091.4,1425.04,1167.13,2845.84,2973.26,964.76,749.82,2532.03,1847.29,2271.84,2812.05,21753.5,1208.58,557.64,2472.14,1238.67,5353.62,1002.6,1867.13,2044.02,1392.87,2116.51,1734.66,3259.17,669.54,502.11,4377.48,3974.18,838.02,2659.93,1270.79,1909.46,1377.76,688,656.45,783.19,3555.46,1746.24,3356.45,1963.11,4289.77,1486.79,3390.19,2637.75,1472.78,4323.12,2764.64,1781.82,2348.85,4816.16,2983.24,11326.08,7990.13,21310.75,2356.86,2859.27,1016.27,2704.94,3582.75,2959.17,1990.67,2588.79,900,1686.86,1420.38,3016.36,2233.98,2891.7,1090.01,7175.75,2404.38,52309.68,3586.27
2015/08/18,DAILY(D),387.3,1743.86,1049.68,1403.84,3548.6,900.53,1032.65,1241.06,1191.28,2656.54,1542.17,1843.34,1590.65,9224.01,5148.67,1483.45,2141.05,2275.68,3779.84,1578.99,832.29,1043.03,4106.98,2499.78,1447.54,3384.7,1838.72,1926.13,1602.01,700,791.04,4988.81,1725.01,988.65,1289.1,865.3,1117.24,944.36,510.22,1787.94,1246.76,520.89,2627.6,994.87,929.41,2318.19,6593.15,2027.96,1802.8,621.27,1917.51,5918.74,5560.4,4964.39,1673.45,1393.36,4737.77,1539.19,7453,1678.8,801.13,4072.39,2423.18,476.53,3930.14,657.93,1762.48,4661.86,1069.37,2897.85,1759.67,362.49,2115.8,3634.37,3344.49,1120.32,2369.65,4289.22,3571.08,291.24,3725.97,2518.93,2370.59,1671.57,1757.59,3354.93,1944.94,1589.95,2339.66,3164.53,3605.26,2754.37,4985.33,1885.13,1556.15,612.34,1220.11,4573.62,931.09,,1839.78,2513.33,1703.41,1840.67,2301.67,7597.74,1329.19,606.75,1633.02,1534.18,3293.54,1154.67,2399.61,1398.35,4398.01,2272.48,3608.27,5632.36,1888.36,1661.59,1217.86,1546.15,3228.11,2456.71,3566.96,1385.55,961.05,15092.65,5097.46,2172.05,18799.42,5608.33,1557.3,5387.14,7366.36,1944.84,546.84,5278.04,4579.83,3769.57,,942.42,1337.29,1304.54,1264.97,903.56,2039.92,3417.18,4076.3,3619.62,2117.62,1432.66,1127.75,2795.51,3003.25,976.93,769.99,2532.91,1866.32,2276.84,2775.53,21926.25,1195.66,559.25,2493.57,1243.21,5342.91,1003.7,1879.12,2051.12,1377.39,2160.46,1698.9,3259.17,677.98,501.66,4413.72,4007.12,845.54,2734.25,1276.7,1939.75,1389.62,687.69,658.3,781.06,3566.3,1723.61,3391.16,1995.9,4282.62,1498.48,3376.34,2650.97,1473.64,4304.32,2764.64,1752.06,2335.58,4773.71,2901.88,11199.23,7868.09,21244.14,2312.32,2875.07,1040.47,2751.57,3540.71,2977.08,1945.9,2564.45,891,1679.42,1391.63,3012.51,2223.81,2845.65,1088.17,7125.61,2394.37,51376.58,3554.26
2015/08/19,DAILY(D),385.48,1742.04,1046.32,1372.49,3485.68,895.52,1009.83,1184.13,1164.95,2571.32,1517.65,1816.96,1554.12,8994.76,5034.1,1505.48,2107.77,2280.16,3710.44,1554.11,818.05,1024.13,4021.51,2460.81,1409.49,3319.49,1794,1872.47,1593.67,710,786.76,4940.57,1704.62,969.66,1269.38,853.68,1061.29,930.04,518,1795.37,1230.67,504.89,2556.22,976.99,920.52,2254.57,6415.87,2013.4,1810.92,611.11,1877.72,5840.51,5436.28,4927.43,1648.38,1357.17,4746.82,1514.66,7316.76,1641.08,758.14,4024.18,2382.93,474.78,3900.88,650.79,1745.52,4586.86,1057.29,2843.92,1719.69,361.51,2096.15,3606.77,3369.11,1111.13,2338,4289.22,3588.25,283.53,3619.57,2493.52,2339,1644.16,1732.87,3327.43,1895.98,1589.95,2247.41,3155.74,3529.45,2710.62,4782.88,1876.56,1529.79,594.49,1223.25,4419.7,908.5,,1807.71,2458.96,1683.44,1805,2275.57,7308.42,1326.83,596.6,1593.29,1515.2,3258.44,1118.76,2338.86,1355.92,4334.66,2220.54,3563.83,5568.68,1857.53,1640.32,1202.95,1537.16,3195.03,2340.71,3440.7,1362.5,910.94,14793.98,5034.65,2156.13,18050.99,5465.68,1501.88,5137.66,7091.41,1925.96,548.55,5218.29,4475.55,3725.22,,931.12,1282.14,1293.08,1211.39,885.23,2013.31,3375.91,3997.44,3553.95,2089.76,1429.27,1107.46,2708.58,2964.74,972.31,794.37,2544.3,1842.1,2228.57,2775.53,21970.54,1184.3,553.13,2416.09,1236.78,5272.03,996.01,1858.62,2013.86,1353.32,2123.97,1655.08,3237.91,672.41,493.86,4331.99,3988.82,837.18,2699.05,1257.28,1937.53,1370.87,682.56,649.41,771.12,3585.99,1700.99,3313.65,1915.74,4152.44,1460.19,3351.32,2641.39,1465.09,4297.27,2713.18,1748.34,2307.15,4698.24,2841.83,10954.59,7811.9,21068.1,2266.42,2882.97,1035.09,2751.57,3464.85,2925.13,1934.7,2548.09,888,1676.12,1392.86,3060.43,2227.62,2781.19,1075.33,7074.59,2398.01,50763.95,3571.94
2015/08/20,DAILY(D),375.45,1743.86,1015.69,1376.73,3473.09,885.49,1002.23,1144.66,1153.43,2522.85,1511.42,1753.29,1535.4,8873.39,4952.51,1468.77,2082.58,2257.72,3680.82,1560.11,802.92,1005.24,3926.55,2436.33,1393.19,3215.22,1772.9,1860.44,1551.95,730,791.89,4881.14,1676.07,982.02,1257.05,860.32,1032.44,919.68,509.35,1795.37,1222.63,493.69,2603.51,981.87,916.07,2258.54,6364.45,1995.19,1762.2,587.47,1885.68,5753.6,5334.64,4892.74,1630.95,1322.78,4620.23,1487.07,7178.81,1650.51,743.71,3927.76,2350.73,472.15,3942.69,626.99,1710.64,4521.67,1059.55,2699.76,1688.51,353.73,2035.55,3473.56,3319.86,1111.13,2322.18,4255.9,3588.25,278.39,3594.74,2476.59,2296.32,1607.63,1659.5,3309.1,1860.37,1582.08,2230.64,3094.2,3403.1,2684.89,4690.09,1859.42,1491.07,601.63,1240.52,4375.72,890.58,,1797.02,2366.96,1661.74,1764.03,2253.81,7228.41,1302.37,590.68,1557.7,1502.55,3218.14,1092.99,2278.11,1342.08,4235.12,2168.6,3528.28,5487.06,1849.82,1643.47,1167.16,1528.17,3097.68,2361.53,3454.23,1376.69,896.62,14735.22,4797.66,2148.59,17763.13,5417.84,1483.41,5085.37,6941.75,1925.96,537.47,5069.34,4362.57,3645.4,,914.18,1250.62,1266.06,1181.25,893.08,1988.84,3293.77,3923.15,3546.22,2024.2,1364.92,1107.46,2653.68,2872.91,956.37,791.01,2505.75,1791.94,2180.31,2812.05,22072.42,1154.53,536.79,2376.52,1206.16,5230,977.33,1801.37,1994.34,1330.96,2099.92,1646.14,3195.4,658.31,484.56,4254.9,3875.33,818.8,2620.81,1214.22,1909.46,1342.94,672.68,640.68,753.37,3414.41,1666.02,3189.48,1850.97,3979.38,1405.38,3380.81,2645.95,1494.15,4344.28,2708.51,1726.02,2295.77,4679.37,2832.14,10995.36,7940.08,20982.45,2245.97,2906.66,1029.72,2760.9,3454.8,2901.85,1927.91,2558.07,873,1655.04,1341.52,3018.07,2218.73,2748.04,1077.16,7004.21,2380.73,50933.6,3650.76
2015/08/21,DAILY(D),361.78,1708.27,1007.71,1332.67,3401.79,865.44,992.93,1121.89,1123.82,2459.84,1461.6,1716.9,1487.28,8657.62,4857.04,1418.34,1971.93,2203.86,3567.64,1525.8,779.78,986.34,3746.13,2376.06,1364.2,3179.74,1734.09,1821.59,1510.23,680,763.67,4789.84,1635.29,946.7,1223.37,827.88,979.99,884.13,500.7,1774.73,1182.41,478.48,2548.19,934.73,907.18,2147.21,6268.72,1923.28,1689.11,569.62,1774.29,5518.94,5185.33,4738.9,1601.21,1282.07,4480.09,1439.54,6908.04,1596.28,718.39,3759.67,2270.22,449.38,3813.07,598.44,1631.67,4410.51,1028.59,2538.43,1661.33,352.07,2011.81,3362.75,3209.07,1065.22,2247.01,4180.95,3528.15,271.53,3486.56,2384.3,2251.08,1561.95,1629.5,3217.44,1824.77,1542.73,2188.71,3050.25,3352.56,2645.43,4609.96,1773.74,1452.76,561.46,1212.26,4252.58,865.64,,1763.3,2295.87,1627.01,1713.38,2205.95,6994.91,1263.72,560.21,1503.07,1441.11,3123.23,1051.58,2213.02,1298.73,4072.23,2095.01,3439.41,5284.37,1803.58,1597.8,1138.18,1492.21,2963.42,2266.36,3210.72,1332.36,879.62,14365.56,4706.38,2102.52,17488.56,5303.9,1432.61,4992.74,6698.75,1869.31,524.7,4961.31,4206.14,3468.01,,895.62,1199.21,1228.07,1130.19,865.15,1898.26,3206.77,3779.11,3348.05,1941.42,1302.26,1074.05,2621.65,2830.33,942.53,768.31,2419.88,1719.3,2101.25,2626.71,21013.76,1136.52,530.22,2323.76,1195.57,5043.74,965.25,1792.47,1957.08,1297.43,2021.13,1634.07,3138.72,631.27,468.21,4094.54,3690.83,781.2,2499.55,1155.11,1846.68,1292.44,656.22,614.34,747.69,3213.89,1581.69,2997.82,1732.75,3811.89,1336.46,3231.13,2544.29,1428.33,4158.13,2619.63,1657.21,2200.98,4533.14,2708.17,10845.86,7686.36,20159.33,2190.53,2796.08,997.45,2686.28,3357,2796.16,1868.74,2526.94,842,1586.01,1262.65,2974,2182.31,2679.89,1044.13,6844.11,2318.89,49171.1,3517
2015/08/24,DAILY(D),350.85,1638.01,965.32,1279.3,3187.86,826.18,935.47,1030.04,1058,2311.2,1379.08,1635.94,1432.92,8329.48,4728.58,1299.37,1817.2,2262.21,3415.56,1457.16,750.4,929.65,3579.95,2287.24,1329.78,3000.58,1645.48,1733.7,1443.48,640,702.95,4515.94,1545.58,907.84,1193.79,790.05,920.54,781.95,479.09,1718.57,1126.11,444.88,2421.5,863.2,880.5,2004.06,5952.27,1825.89,1563.24,533.45,1639.03,5171.29,4939.78,4499.09,1513.24,1200.64,4159.11,1364.42,6591.86,1527.9,676,3499.93,2181.67,425.73,3637.47,557.39,1550.28,4176.57,990.83,2361.82,1590.18,338.32,1905.36,3185.53,3016.19,991.76,2128.33,3989.39,3373.64,262.97,3339.36,2237.82,2091.44,1434.08,1512.76,3098.27,1780.26,1408.92,2088.08,2830.49,3200.93,2538.2,4361.11,1688.05,1358.44,522.18,1136.89,4094.27,829.8,,1720.94,2187.14,1563.63,1596.22,2131.99,6744.66,1214.81,524.67,1420.3,1357.99,2945.55,1009.34,2095.86,1234.16,3836.94,1947.84,3270.55,5044.01,1718.8,1527.71,1074.26,1456.25,2727.02,2138.47,2976.23,1284.5,855.46,13256.56,4466.04,1934.99,17187.41,5085.59,1324.54,4559.5,6340.56,1765.46,499.99,4735.42,4014.96,3272.88,,855.28,1122.08,1145.22,1072.42,813.64,1761.32,2997.57,3599.98,3066.83,1818.5,1276.86,1015.57,2484.39,2722.95,941.27,743.93,2268.31,1631.08,1987.24,2456.89,19303.96,1086.39,503.63,2242.15,1146.79,4916,916.55,1710.86,1863.04,1217.47,1905.02,1624.68,2933.25,578.6,433.57,3778.45,3393.57,728.57,2311.79,1080.81,1695.99,1207.88,626.41,573.69,722.84,2962.75,1464.45,2752.57,1640.45,3551.52,1232.48,2963.96,2351,1312.94,3807.47,2479.29,1567.93,2066.39,4306.72,2528.01,9989.61,7168.38,18403.66,2121.9,2622.31,954.44,2555.7,3157.76,2634.95,1746.21,2430.38,775,1495.49,1185.02,2812.27,2086.17,2533.46,1018.44,6574.04,2203.4,47974.1,3409.04
