Date,"ETF Net Asset (Total)","Shares Outstanding","Net Asset Value (per Share)","ETF Dividend (per Share)","Total Return","ETF Net Asset Value (per Share) (Dividend-included)","Percent of Stocks in ETF","Percent of Bonds in ETF","Percent of REITs in ETF","Percent of Futures in ETF"
20090122,537857768946,,8199.6,0,0.018761026762418,8627.248905752,,,,
20090123,517629630077,,7891.2,0,-0.037611590809308,8302.764350099,,,,
20090126,531473021264,,7827.6,0,-0.008059610705596,8235.847301657,,,,
20090127,557414742225,,8209.6,0,0.048801676120394,8637.770454249,,,,
20090128,560501594583,,8255.1,0,0.005542291950886,8685.643499912,,,,
20090129,568373030199,,8400.9,0,0.017661809063487,8839.047677,,,,
20090130,550858501282,,8142.1,0,-0.030806223142759,8566.750001893,,,,
20090202,547144749231,,8021.1,0,-0.014861030937965,8439.439265077,,,,
20090203,554632455701,,7972.2,0,-0.006096420690429,8387.988892926,,,,
20090204,569577813133,,8187.1,0,0.026956172700133,8614.096970131,,,,
20090205,563331807474,,8097.3,0,-0.010968474795716,8519.613464626,,,,
20090206,572223981113,,8225.1,0,0.015783038790708,8654.07885442,,,,
20090209,564679024566,,8116.6,0,-0.013191328980803,8539.920053225,,,,
20090210,563843283943,,8093.4,0,-0.002858339698889,8515.510060712,,,,
20090212,548099539771,,7851,0,-0.029950329898436,8260.46772514,,,,
20090213,553300245861,,7925.5,0,0.009489237039867,8338.853261444,,,,
20090216,551236881645,,7895.9,0,-0.003734780140055,8307.709477893,,,,
20090217,543903514798,,7790.9,0,-0.013298040755329,8197.233218672,,,,
20090218,536056956511,,7678.5,0,-0.014427088012939,8078.971013564,,,,
20090219,534706982382,,7701.8,0,0.003034446832063,8103.486221562,,,,
20090220,524830064985,,7559.5,0,-0.018476200368745,7953.764586447,,,,
20090223,531483226856,,7518.9,0,-0.005370725577089,7911.047099549,,,,
20090224,524197236357,,7415.9,0,-0.013698812326272,7802.675150028,,,,
20090225,537906399502,,7609.8,0,0.026146523011367,8006.687975388,,,,
20090226,531777497394,,7606.4,0,-0.000446792294147,8003.110648899,,,,
20090227,539551627705,,7717.6,0,0.014619267984855,8120.110268188,,,,
20090302,514769922043,,7427.3,0,-0.037615320825127,7814.669715314,,,,
20090303,511248346269,,7376.5,0,-0.006839632167814,7761.220248949,,,,
20090304,515524242411,,7438.2,0,0.008364400460923,7826.138203176,,,,
20090305,525465504105,,7581.6,0,0.019278857788174,7977.017208626,,,,
20090306,505175152827,,7319.5,0,-0.034570539200169,7701.247422515,,,,
20090309,499118004718,,7231.7,0,-0.011995354873967,7608.86822671,,,,
20090310,496957863890,,7200.4,0,-0.00432816626796,7575.935779913,,,,
20090311,511255276596,,7523.6,0,0.044886395200266,7915.992227342,,,,
20090312,493061846427,,7344.6,0,-0.023791801797013,7727.656509243,,,,
20090313,518122795654,,7717.9,0,0.050826457533425,8120.425914643,,,,
20090316,527224897775,,7853.5,0,0.017569546120058,8263.098112265,,,,
20090317,543770207207,,8099.9,0,0.031374546380594,8522.349067235,,,,
20090318,545323840548,,8123.1,0,0.002864232891764,8546.759059749,,,,
20090319,541980697899,,8096.6,0,-0.003262301338159,8518.876956231,,,,
20090323,590548654591,,8367.9,0,0.033507892201664,8804.32656696,,,,
20090324,609926630569,,8642.5,0,0.032815879730876,9093.248288692,,,,
20090325,599943268094,,8634.4,0,-0.000937228811108,9084.72583441,,,,
20090326,616575098278,,8873.7,0,0.027714722505327,9336.506489947,,,,
20090327,615901659644,,8864,0,-0.001093117865153,9326.300587905,,,,
20090330,588539497989,,8470.2,0,-0.04442689530686,8911.962008086,,,,
20090331,579694432955,,8342.9,0,-0.015029161058771,8778.022695717,,,,
20090401,596642727847,,8586.9,0,0.02924642510398,9034.748479048,,,,
20090402,622387686588,,8957.4,0,0.043147119449393,9424.571850869,,,,
20090403,624487118301,,8987.6,0,0.003371514055417,9456.34692733,,,,
20090406,632038019537,,9096.3,0,0.012094441230139,9570.716159495,,,,
20090407,630280381586,,9071,0,-0.00278135065906,9544.096641797,,,,
20090408,613638977313,,8831.5,0,-0.026402822180576,9292.105555289,,,,
20090409,611949292983,,9154.4,0,0.036562305384136,9631.846356263,,,,
20090410,615168385646,,9202.5,0,0.005254303941274,9682.455004535,,,,
20090413,612489880979,,9162.5,0,-0.004346644933442,9640.368810546,,,,
20090414,602642056044,,9080.2,0,-0.008982264665757,9553.776466414,,,,
20090415,570172266833,,8979.8,0,-0.011057025175658,9448.140119503,,,,
20090416,570954286258,,8992.2,0,0.001380877079667,9461.186839639,,,,
20090417,578480183203,,9145.2,0,0.017014746113298,9622.166531646,,,,
20090420,579544042114,,9162,0,0.001837029261251,9639.842733121,,,,
20090421,565977762701,,8947.5,0,-0.023411918795023,9414.155517857,,,,
20090422,566988944718,,8963.5,0,0.001788208996926,9430.989995452,,,,
20090423,574565634766,,9083.3,0,0.013365314888157,9557.038146448,,,,
20090424,544301498208,,8943.6,0,-0.015379872953663,9410.052113943,,,,
20090427,543268289233,,8961.9,0,0.002046155910371,9429.306547693,,,,
20090428,529101861823,,8728.2,0,-0.026077059552104,9183.417959313,,,,
20090430,549383434677,,9062.8,0,0.038335510185376,9535.468972029,,,,
20090501,558407427094,,9211.6,0,0.016418766827029,9692.029613667,,,,
20090507,583229133413,,9621.1,0,0.044454817838377,10122.887024627,,,,
20090508,584917711854,,9668.1,0,0.00488509629876,10172.338302564,,,,
20090511,585948356896,,9685.2,0,0.00176870326124,10190.330150494,,,,
20090512,576643205154,,9531.4,0,-0.015879899227688,10028.508734607,,,,
20090513,574547031702,,9572.6,0,0.004322554923725,10071.857514416,,,,
20090514,550732318994,,9324.9,0,-0.02587593757182,9811.23875814,,,,
20090515,560898228033,,9497.1,0,0.018466685969822,9992.419823262,,,,
20090518,547475823773,,9269.8,0,-0.023933621842458,9753.265025921,,,,
20090519,562380596510,,9522.2,0,0.027228203413234,10018.82890999,,,,
20090520,565597601919,,9576.6,0,0.005712965491167,10076.066133815,,,,
20090521,558547834352,,9495.8,0,-0.008437232420693,9991.052021957,,,,
20090522,556282412977,,9457.3,0,-0.004054424061164,9950.544060243,,,,
20090525,563424298951,,9578.8,0,0.012847218550749,10078.380874484,,,,
20090526,561309490169,,9542.8,0,-0.003758299578236,10040.503299894,,,,
20090527,568856640541,,9671.1,0,0.013444691285576,10175.494767113,,,,
20090528,566102620912,,9683.7,0,0.001302850761547,10188.751918219,,,,
20090529,570269085443,,9755,0,0.007362888152255,10263.770559004,,,,
20090601,561467223412,,9910.4,0,0.015930292157867,10427.275422651,,,,
20090602,562972427690,,9937,0,0.002684049079754,10455.262741653,,,,
20090603,565090780156,,9974.4,0,0.003763711381704,10494.613333033,,,,
20090604,558580164646,,9901.6,0,-0.00729868463266,10418.016459973,,,,
20090605,564176930018,,10000.8,0,0.010018582855296,10522.390221065,,,,
20090608,569687278659,,10098.5,0,0.009769218462523,10625.185749883,,,,
20090609,565228153488,,10019.4,0,-0.007832846462346,10541.96030127,,,,
20090610,576797520496,,10224.5,0,0.020470287641974,10757.757260947,,,,
20090611,576220062487,,10214.3,0,-0.000997603794807,10747.02528148,,,,
20090612,584951620075,,10369,0,0.01514543336303,10909.793636732,,,,
20090615,579505581848,,10272.5,0,-0.009306586941846,10808.260693734,,,,
20090616,563287607052,,9985,0,-0.027987344852763,10505.76617444,,,,
20090617,568258411709,,10073.1,0,0.008823234852278,10598.4610167,,,,
20090618,560502086999,,9935.6,0,-0.013650216914357,10453.789724864,,,,
20090619,557944796872,,10018.3,0,0.008323604009823,10540.802930935,,,,
20090622,560168972949,,10058.2,0,0.003982711637703,10582.783909439,,,,
20090623,544962717014,,9780.9,0,-0.027569545246665,10291.021369612,,,,
20090624,549597153979,,9821.7,0,0.004171395270374,10333.949287481,,,,
20090625,561531326615,,10035,0,0.021717217996884,10558.373916926,,,,
20090626,566087908426,,10116.4,0,0.008111609367214,10644.019321693,,,,
20090629,560812255951,,10022.1,0,-0.009321497766004,10544.801119364,,,,
20090630,570620143346,,10197.4,0,0.017491344129473,10729.24386452,,,,
20090701,579382531048,,10178.8,0,-0.001823994351502,10709.673784315,,,,
20090702,575740501062,,10114.8,0,-0.00628757810351,10642.335873933,,,,
20090703,572308886438,,10054.5,0,-0.005961561276546,10578.890936495,,,,
20090706,564585348096,,9918.8,0,-0.01349644437814,10436.113523388,,,,
20090707,562694491584,,9885.6,0,-0.003347179094246,10401.181982378,,,,
20090708,538010857572,,9451.9,206,-0.023033503277495,10161.606323097,,,,
20090709,523048216144,,9321.9,0,-0.013753848432591,10021.845129897,,,,
20090710,522832450510,,9318,0,-0.000418369645673,10017.652294101,,,,
20090713,509496266004,,9080.4,0,-0.025499034127496,9762.211836376,,,,
20090714,521388516583,,9292.3,0,0.023335976388705,9990.022581292,,,,
20090715,521804552608,,9299.7,0,0.000796358275131,9997.978218443,,,,
20090716,528318743786,,9374.8,0,0.008075529318149,10078.717184668,,,,
20090717,531206259544,,9426,0,0.005461449844263,10133.761593067,,,,
20090721,545696367844,,9683.1,0,0.027275620623806,10410.166229772,,,,
20090722,549712482759,,9754.4,0,0.007363344383513,10486.819868811,,,,
20090723,553651236979,,9824.3,0,0.007165996883457,10561.968387308,,,,
20090724,562213416177,,9976.2,0,0.015461661390633,10725.273966131,,,,
20090727,570345244953,,10120.5,0,0.01446442533229,10880.408890583,,,,
20090728,570286352946,,10119.5,0,-0.000098809347365,10879.333804481,,,,
20090729,571750910471,,10145.4,0,0.002559414990859,10907.178534511,,,,
20090730,574683423596,,10197.5,0,0.005135332268811,10963.190520401,,,,
20090731,585505351843,,10389.5,0,0.018828144152978,11169.607051896,,,,
20090803,585249323755,,10385,0,-0.000433129602002,11164.769164439,,,,
20090804,586775350517,,10407.5,0,0.002166586422725,11188.958601723,,,,
20090805,574794307672,,10284.7,0,-0.011799183281288,11056.938028455,,,,
20090806,582641622257,,10420.5,0,0.013204079846762,11202.934721043,,,,
20090807,581423109643,,10444.5,0,0.002303152439902,11228.73678748,,,,
20090810,578850660254,,10556.8,0,0.01075207046771,11349.468956682,,,,
20090811,582210962157,,10618,0,0.005797211276144,11415.264226096,,,,
20090812,573937358375,,10467.1,0,-0.014211715954041,11253.033733375,,,,
20090813,578452000228,,10549.5,0,0.007872285542318,11341.620828141,,,,
20090814,577644120690,,10629.7,0,0.007602256031091,11427.842733484,,,,
20090817,559748291498,,10300.4,0,-0.030979237419683,11073.816880249,,,,
20090818,560635996531,,10316.8,0,0.001592171177818,11091.448292314,,,,
20090819,556222560814,,10235.6,0,-0.007870657568239,11004.151300869,,,,
20090820,562929854418,,10415.3,0,0.017556371878541,11197.344273315,,,,
20090821,555060057853,,10269.7,0,-0.013979434101754,11040.811736932,,,,
20090824,573625178504,,10613.2,0,0.033447909870784,11410.103812809,,,,
20090825,567793957158,,10529.3,0,-0.007905250065956,11319.90408889,,,,
20090826,575744929947,,10676.7,0,0.013999031274633,11478.371780256,,,,
20090827,566783368094,,10510.5,0,-0.015566607659671,11299.692470181,,,,
20090828,570031947666,,10570.8,0,0.005737120022834,11364.520162104,,,,
20090831,567772637757,,10528.9,0,-0.003963749195899,11319.47405445,,,,
20090901,569798118597,,10566.4,0,0.00356162562091,11359.789783257,,,,
20090902,597620093084,,10316.2,0,-0.023678831011509,11090.803240653,,,,
20090903,593793764218,,10250.1,0,-0.006407398072934,11019.740049342,,,,
20090904,592191716464,,10222.5,0,-0.002692656657009,10990.067672939,,,,
20090907,599953715544,,10356.5,0,0.013108339447297,11134.129210545,,,,
20090908,604148437483,,10428.9,0,0.00699077873799,11211.965444296,,,,
20090909,599436077258,,10347.5,0,-0.007805233533738,11124.453435631,,,,
20090910,611395358426,,10549.5,0,0.019521623580575,11341.620828141,,,,
20090911,607363193039,,10479.9,0,-0.006597469074364,11266.794835474,,,,
20090914,595289977482,,10236.9,0,-0.023187244153094,11005.548912801,,,,
20090915,596193620016,,10252.4,0,0.001514130254276,11022.212747375,,,,
20090916,599284043779,,10305.6,0,0.005189028910304,11079.407327977,,,,
20090917,609367476788,,10479,0,0.016825803446669,11265.827257983,,,,
20090918,707372005318,,10405.5,0,-0.007014028056113,11186.80842952,,,,
20090924,719184660784,,10579.2,0,0.016693094997837,11373.550885357,,,,
20090925,703865129392,,10353.9,0,-0.021296506352088,11131.333986681,,,,
20090928,686372860036,,10096.6,0,-0.024850539410271,10854.714332756,,,,
20090929,690058634481,,10187.4,0,0.008993126398985,10952.332150775,,,,
20090930,692352098504,,10221.3,0,0.003327640025914,10988.777569618,,,,
20091001,798713948515,,10066.1,0,-0.015183978554587,10821.924206659,,,,
20091002,781458194511,,9818.4,0,-0.024607345446599,10555.625379309,,,,
20091005,776859576810,,9760.6,0,-0.005886906216899,10493.48540264,,,,
20091006,730504526127,,9777.9,0,0.001772432022621,10512.084392197,,,,
20091007,738825196385,,9886,0,0.011055543623886,10628.301199773,,,,
20091008,741285238197,,9919,0,0.003338053813473,10663.779041124,,,,
20091009,755071363569,,10103.4,0,0.018590583728198,10862.024918247,,,,
20091013,757081966108,,10163.6,0,0.005958390244868,10926.745101559,,,,
20091014,698164945680,,10147.1,0,-0.001623440513204,10909.006180884,,,,
20091015,710472745767,,10326,0,0.017630653093001,11101.339084448,,,,
20091016,714300178681,,10344.8,0,0.00182064691071,11121.550703157,,,,
20091019,707784907673,,10323.6,0,-0.002049338798237,11098.758877805,,,,
20091020,674468148310,,10424.1,0,0.009734976171103,11206.805031009,,,,
20091021,674240407580,,10420.5,0,-0.000345353555703,11202.934721043,,,,
20091022,669942218202,,10354.1,0,-0.00637205508373,11131.549003901,,,,
20091023,670964553968,,10369.9,0,0.001525965559536,11148.535364306,,,,
20091026,676142496286,,10449.9,0,0.007714635628115,11234.542252428,,,,
20091027,666398766581,,10299.3,0,-0.014411621163839,11072.634285537,,,,
20091028,657477240411,,10161.5,0,-0.01337955006651,10924.487420746,,,,
20091029,628216269097,,9976.9,0,-0.018166609260444,10726.026526402,,,,
20091030,637301006790,,10121.1,0,0.01445338732472,10881.053942244,,,,
20091102,622664580834,,9888.7,0,-0.022961931015404,10631.203932247,,,,
20091104,625269184125,,9930.1,0,0.004186596822635,10675.712496851,,,,
20091105,582109106131,,9802.9,0,-0.012809538675341,10538.961544735,,,,
20091106,568736675145,,9874.4,0,0.007293760009793,10615.830200995,,,,
20091109,579796818820,,9894.2,0,0.002005185125172,10637.116905806,,,,
20091110,584634379258,,9956,0,0.006246083564108,10703.55722688,,,,
20091111,582986452615,,9957,0,0.000100441944556,10704.632312982,,,,
20091112,579042538066,,9889.6,0,-0.006769107160792,10632.171509738,,,,
20091113,577032626096,,9855.3,0,-0.003468289920725,10595.296056456,,,,
20091116,578246928880,,9876,0,0.00210039268211,10617.550338758,,,,
20091117,574651469140,,9814.6,0,-0.006217091940057,10551.540052123,,,,
20091118,535798543125,,9761.3,0,-0.00543068489801,10494.237962912,,,,
20091119,528797933594,,9633.8,0,-0.013061784803254,10357.164484966,,,,
20091120,525948636437,,9581.9,0,-0.005387282276983,10301.367516296,,,,
20091124,520655542640,,9485.4,0,-0.01007107149939,10197.621707498,,,,
20091125,525182690601,,9525.5,0,0.004227549707972,10240.73266017,,,,
20091126,521978081567,,9467.4,0,-0.00609941735342,10178.27015767,,,,
20091127,505317717238,,9165.2,0,-0.031920062530368,9853.379137787,,,,
20091130,519885305595,,9429.4,0,0.028826430410683,10137.416885812,,,,
20091201,533339281758,,9656.3,0,0.024063036884637,10381.35392225,,,,
20091202,536554022896,,9693.1,0,0.003810983502998,10420.917090787,,,,
20091203,556988812474,,10062.3,0,0.038088949871558,10817.838879473,,,,
20091204,559478007074,,10107.2,0,0.004462200490941,10866.110245432,,,,
20091207,567506053967,,10252.3,0,0.014356102580338,11022.105238765,,,,
20091208,565998822625,,10225,0,-0.002662817123963,10992.755388193,,,,
20091209,553551649301,,10089,0,-0.013300733496333,10846.543678384,,,,
20091210,545752819527,,9946.9,0,-0.014084646644861,10693.773943356,,,,
20091211,559211562959,,10192.2,0,0.024660949642602,10957.492564063,,,,
20091214,560327289723,,10189.8,0,-0.000235474186143,10954.912357419,,,,
20091215,559101832481,,10167.5,0,-0.002188462972777,10930.937937355,,,,
20091216,564270158975,,10261.5,0,0.009245143840668,11031.996030899,,,,
20091217,543256605637,,10247.8,0,-0.001335087462847,11017.267351308,,,,
20091218,542099565642,,10226,0,-0.002127285856477,10993.830474295,,,,
20091221,544288186873,,10267.3,0,0.004038724819088,11038.231530288,,,,
20091222,554608988390,,10462,0,0.01896311591168,11247.550794257,,,,
20091224,563033944059,,10620.9,0,0.015188300516153,11418.381975791,,,,
20091225,560791272165,,10578.6,0,-0.003982713329379,11372.905833696,,,,
20091228,568802578544,,10729.7,0,0.014283553589321,11535.351343638,,,,
20091229,563756233142,,10733.5,0,0.000354157152576,11539.436670824,,,,
20091230,548553428019,,10641.7,0,-0.008552662225742,11440.743766703,,,,
20100104,563058665673,,10749.9,0,0.010167548418015,11557.068082889,,,,
20100105,564473151418,,10776.9,0,0.002511651271174,11586.09540763,,,,
20100106,567070785334,,10826.5,0,0.004602436693297,11639.419678266,,,,
20100107,564457536290,,10776.6,0,-0.004609061100079,11585.7728818,,,,
20100108,567108873325,,10893.3,0,0.010829018428817,11711.235429849,,,,
20100112,571306477528,,10973.9,0,0.007399043448725,11797.887369633,,,,
20100113,563794109888,,10829.6,0,-0.013149381714796,11642.752445181,,,,
20100114,572786609286,,11002.3,0,0.015947034054812,11828.419814916,,,,
20100115,571255768766,,11076.8,0,0.006771311453059,11908.513729481,,,,
20100118,571381110969,,10949.4,0,-0.011501516683519,11771.547760145,,,,
20100119,562686593228,,10859.1,0,-0.008247027234369,11674.467485176,,,,
20100120,561271072172,,10831.8,0,-0.002514020498937,11645.117634605,,,,
20100121,554680727289,,10962.7,0,0.012084787385291,11785.846405295,,,,
20100122,540606621411,,10684.5,0,-0.025376960055461,11486.757451848,,,,
20100125,536655436679,,10606.4,0,-0.007309654171932,11402.793227319,,,,
20100126,527163538992,,10418.9,0,-0.017678005732388,11201.214583281,,,,
20100127,523464635813,,10345.7,0,-0.007025693691273,11122.518280648,,,,
20100128,531674354585,,10508,0,0.015687677005905,11297.004754928,,,,
20100129,520722208631,,10291.5,0,-0.020603349828702,11064.248613945,,,,
20100201,522328005496,,10298.4,0,0.000670456201719,11071.666708046,,,,
20100202,522559486870,,10464.4,0,0.016119008778062,11250.131000901,,,,
20100203,524217274414,,10497.6,0,0.003172661595504,11285.823859472,,,,
20100204,522843764978,,10449.6,0,-0.004572473708277,11234.219726598,,,,
20100205,504894818494,,10150.5,0,-0.02862310519063,10912.661473629,,,,
20100208,499647486336,,10045,0,-0.0103935766711,10799.239889917,,,,
20100209,498704754209,,10026.1,0,-0.001881533101046,10778.920762598,,,,
